"periodo","ecommerce","marca","producto","precio_antes","precio_actual","pulgadas","rangos"
2019,"ripley","samsung","samsung smart tv curvo uhd 55"" nu7500",5099,2599,55,"< S/.500"
2019,"ripley","samsung","samsung smart tv qled uhd 55"" 55q60ra",4599,3599,55,"< S/.500"
2019,"ripley","samsung","samsung smart tv qled uhd 65"" 65q60ra",7999,5499,65,"> S/.4,500"
2019,"ripley","lg","lg smart tv uhd 43"" 43uk6200",2499,1299,43,"< S/.500"
2019,"ripley","haier","haier smart tv uhd 50''  le50k6500dua",1599,999,50,"> S/.4,500"
2019,"ripley","haier","haier smart tv uhd 65""<e2><U+0094> le65u6500dua",2999,1999,65,"< S/.500"
2019,"ripley","haier","haier smart tv uhd 55'' le55u6600dua",1999,1199,55,"< S/.500"
2019,"ripley","samsung","samsung smart tv qled uhd 65"" 65q70ra",9999,7299,65,"> S/.4,500"
2019,"ripley","samsung","samsung smart tv qled uhd 75"" 75q60ra",12999,8999,75,"> S/.4,500"
2019,"ripley","samsung","samsung smart tv qled 8k 82"" qn82q900rbgxpe",39999,29999,82,"< S/.500"
2019,"ripley","sony","sony led 65"" 4k ultra hd xbr-65x805g la8",6499,3699,65,"< S/.500"
2019,"ripley","philips","philips smart tv oled uhd 55"" 55oled873",7999,3999,55,"< S/.500"
2019,"ripley","philips","philips smart tv uhd 55"" 55pud6703",2599,1549,55,"< S/.500"
2019,"ripley","samsung","samsung smart tv qled 55"" qn55q7fnagxpe",7999,3599,55,"< S/.500"
2019,"ripley","haier","haier smart tv uhd 55'' le55k6500dua",1999,1199,55,"< S/.500"
2019,"ripley","lg","lg smart tv uhd 65"" 65um7650psb",8999,3299,65,"< S/.500"
2019,"ripley","samsung","samsung smart tv qled 55"" qn55q70",6999,5499,55,"> S/.4,500"
2019,"ripley","sony","sony led 49"" 4k ultra hd xbr-49x805g la8",4099,2299,49,"< S/.500"
2019,"ripley","sony","sony smart tv fhd 65"" xbr-65x955g",9499,5999,65,"> S/.4,500"
2019,"ripley","sony","sony led 55"" 4k ultra hd android smart tv<U+00A0> xbr-55x805e/sla8",6999,2499,55,"< S/.500"
2019,"ripley","lg","lg smart tv oled 55"" oled55c8psa",14999,6499,55,"> S/.4,500"
2019,"falabella","samsung","led uhd 4k 50"" smart tv un50nu7095gxpe serie nu7095",1799,1199,50,"< S/.500"
2019,"falabella","samsung","televisor 65"" 4k uhd smart tv un65nu7090gxpe",2299,2199,65,"< S/.500"
2019,"falabella","samsung","televisor 43"" 4k uhd smart tv un43nu7090gxpe samsung",999,949,43,"> S/.4,500"
2019,"falabella","samsung","led uhd 4k 55"" smart tv un55ru7100gxpe serie ru7100",2399,1799,55,"< S/.500"
2019,"falabella","lg","televisorled 43"" fhd smart tv 43lk5400psa",1149,1149,43,"< S/.500"
2019,"falabella","lg","televisor 49"" fhd smart tv 49lk5400psa",1399,999,49,"> S/.4,500"
2019,"falabella","lg","televisor 49"" 4k uhd smart tv 49uk6200psa",1699,1699,49,"< S/.500"
2019,"falabella","lg","televisor 55"" 4k uhd smart tv 55uk6200psa",2199,2199,55,"< S/.500"
2019,"falabella","sony","televisor 55"" 4k uhd smart tv xbr55x805e/sla8",4999,2499,55,"< S/.500"
2019,"falabella","lg","televisor 65"" 4k uhd smart tv 65uk6350psc",7999,7999,65,"> S/.4,500"
2019,"falabella","samsung","led uhd 4k 65"" smart tv un65ru7100gxpe serie ru7100",3499,2799,65,"< S/.500"
2019,"falabella","lg","televisor 70"" 4k uhd smart tv 70uk6550psa",12999,12999,70,"< S/.500"
2019,"falabella","samsung","televisor 50"" 4k uhd smart tv un50nu7090gxpe",1999,1199,50,"< S/.500"
2019,"falabella","sony","televisor 49"" 4k uhd smart tv kd-49x725f la8",3199,1649,49,"< S/.500"
2019,"falabella","aoc","televisor 43"" fhd smart tv le43s5970",1299,799,43,"> S/.4,500"
2019,"falabella","lg","televisor 49"" fhd smart tv 49lk5700psc",2499,2499,49,"< S/.500"
2019,"falabella","sony","televisor 55"" 4k uhd smart tv kd-55x725f la8",3599,1899,55,"< S/.500"
2019,"falabella","samsung","televisor qled 65"" 4k uhd smart tv qn65q6fnagxpe",8999,4999,65,"< S/.500"
2019,"falabella","lg","televisor 43"" 4k uhd smart tv 43uk6300psb",2499,2499,43,"< S/.500"
2019,"falabella","samsung","led 65"" ultra hd smart tv curvo",8599,6199,65,"> S/.4,500"
2019,"falabella","panasonic","televisor 43"" fhd smart tv tc-43fs500p",1499,999,43,"> S/.4,500"
2019,"falabella","sony","televisor 48"" fhd smart tv kdl-48w655d",2199,1299,48,"< S/.500"
2019,"falabella","recco","televisor 43"" hd smart tv rled-l43d1200sm",1199,699,43,"> S/.4,500"
2019,"falabella","recco","televisor 32"" hd smart tv rled-l32d1200sm",699,499,32,"< S/.500"
2019,"falabella","panasonic","televisor 32"" hd tv tc-32fs500",999,699,32,"> S/.4,500"
2019,"falabella","aoc","televisor 24"" hd le24h1351",499,379,24,"< S/.500"
2019,"falabella","aoc","televisor 32"" hd le32m1370",699,499,32,"< S/.500"
2019,"falabella","sony","televisor 75"" 4k uhd android tv xbr-75x945e la8",17999,7999,75,"> S/.4,500"
2019,"falabella","philips","televisor 65"" 4k uhd smart tv 65pud6703",3999,2499,65,"< S/.500"
2019,"falabella","philips","televisor oled 55"" 4k uhd smart tv 55oled873",7999,4299,55,"< S/.500"
2019,"falabella","samsung","led uhd 4k 50"" smart tv un50ru7400gxpe serie ru7400",2599,1899,50,"< S/.500"
2019,"falabella","lg","televisor led 49"" nanocell smart tv ai 49sm8000",2299,2299,49,"< S/.500"
2019,"falabella","lg","televisor led 55"" nanocell smart tv ai 55sm8100",2899,2899,55,"< S/.500"
2019,"falabella","sony","televisor 40"" fhd smart tv kdl-40w655d",1799,1299,40,"< S/.500"
2019,"falabella","prima","televisor 55"" 4k uhd smart tv udl55mk662ln",1859,1859,55,"< S/.500"
2019,"falabella","ddesign","rack brazo p/tv 14-42""",79,29.9,42,"< S/.500"
2019,"falabella","imaco","tv led 19"" hd",369,369,19,"< S/.500"
2019,"falabella","sony","televisor 65"" 4k uhd smart tv xbr-65a8f la8",15499,8499,65,"> S/.4,500"
2019,"falabella","samsung","televisor qled 55"" 4k uhd smart tv qn55q60ragxpe",3999,3999,55,"< S/.500"
2019,"falabella","prolink","rack con brazo para tv curva de 32"" a 65""",299,299,32,"< S/.500"
2019,"falabella","recco","televisor 55"" 4k uhd smart tv rled-l55d1202uh",1699,1199,55,"< S/.500"
2019,"falabella","panasonic","televisor 49"" 4k uhd smart tv tc-49fx600",2599,1399,49,"< S/.500"
2019,"falabella","lg","televisor oled 77"" smart tv ai oled77c9",24999,24999,77,"< S/.500"
2019,"falabella","lg","televisor 60"" 4k uhd smart tv 60uk6200psa",2599,2599,60,"< S/.500"
2019,"falabella","sony","televisor 32"" hd smart tv kdl-32w605d",1299,949,32,"> S/.4,500"
2019,"falabella","panasonic","televisor 55"" 4k uhd smart tv tc-55fx800w",4499,3299,55,"< S/.500"
2019,"falabella","prima","televisor 49"" 4k uhd smart tv udl49mk662ln",1589,1589,49,"< S/.500"
2019,"falabella","sony","televisor 75"" 4k uhd smart tv xbr-75x855f la8",11999,5999,75,"> S/.4,500"
2019,"falabella","samsung","led uhd 4k 55"" curvo smart tv un55ru7300gxpe serie ru7300",2699,2099,55,"< S/.500"
2019,"falabella","panasonic","televisor 55"" 4k uhd smart tv tc-55gx500p",2199,1599,55,"< S/.500"
2019,"falabella","ddesign","rack fijo p/tv 32-75""",59,19.9,75,"< S/.500"
2019,"falabella","imaco","televisor 24"" hd sintonizador led24isbt",499,499,24,"< S/.500"
2019,"falabella","sony","televisor 55"" 4k uhd smart tv xbr-55a8f la8",10299,5499,55,"> S/.4,500"
2019,"falabella","samsung","televisor qled 55"" 4k uhd smart tv qn55q70ragxpe",6999,5999,55,"> S/.4,500"
2019,"falabella","samsung","televisor 32"" hd smart tv un32j4290agxpe",999,849,32,"> S/.4,500"
2019,"falabella","recco","televisor 65"" 4k uhd smart tv rled-l65d1850uh",2399,1999,65,"< S/.500"
2019,"falabella","samsung","led uhd 4k 49"" curvo smart tv un49ru7300gxpe serie ru7300",2299,1699,49,"< S/.500"
2019,"falabella","aoc","televisor 43"" full hd smart tv le 43s5970s",1299,899,43,"> S/.4,500"
2019,"falabella","panasonic","televisor 55"" 4k uhd smart tv tc-55fx600",2999,1499,55,"< S/.500"
2019,"falabella","panasonic","televisor 43"" 4k uhd smart tv tc-43gx500p",1699,1099,43,"< S/.500"
2019,"falabella","lg","televisor oled 55"" smart tv ai oled55c9",8999,8999,55,"> S/.4,500"
2019,"falabella","samsung","televisor 49"" fhd smart tv un49j5290agxpe1",1799,999,49,"> S/.4,500"
2019,"falabella","continental","televisor 50"" 4k uhd smart tv celed98935",1649,1349,50,"< S/.500"
2019,"falabella","panasonic","televisor 65"" 4k uhd smart tv tc-65fx800w",6999,5499,65,"> S/.4,500"
2019,"falabella","lg","televisor 32"" hd smart tv 32lk540bpsa",1099,1099,32,"< S/.500"
2019,"falabella","imaco","televisor 55"" fhd led55isdbt",1699,1699,55,"< S/.500"
2019,"falabella","prima","televisor 43"" fhd smart tv kdl43md662ln",1159,1159,43,"< S/.500"
2019,"falabella","philips","televisor 50"" 4k uhd smart tv 50pud6513",1999,1199,50,"< S/.500"
2019,"falabella","sony","televisor 65"" 4k uhd smart tv xbr-65x905f la8",8799,4499,65,"< S/.500"
2019,"falabella","samsung","led uhd 4k 55"" smart tv un55ru7400gxpe serie ru7400",2999,2599,55,"< S/.500"
2019,"falabella","continental","rack tv 32"" a 65""",49,49,32,"< S/.500"
2019,"falabella","panasonic","televisor 65"" 4k uhd smart tv tc-65gx500p",3599,3299,65,"< S/.500"
2019,"falabella","samsung","led uhd 4k 65"" curvo smart tv un65ru7300gxpe serie ru7300",4299,2999,65,"< S/.500"
2019,"falabella","imaco","televisor 28"" hd sintonizador led28isbt",599,599,28,"> S/.4,500"
2019,"falabella","aoc","televisor 55"" 4k uhd smart tv 55u6285",2499,1299,55,"< S/.500"
2019,"falabella","samsung","televisor qled 55"" 4k uhd smart tv qn55q80ragxpe",9999,6999,55,"> S/.4,500"
2019,"falabella","samsung","televisor 55"" 4k uhd smart tv un55nu7400gxpe",3999,2199,55,"< S/.500"
2019,"falabella","aoc","televisor 32"" hd smart tv 32s5285",799,599,32,"> S/.4,500"
2019,"falabella","philips","televisor 55"" 4k uhd smart tv 55pud6703",2599,1599,55,"< S/.500"
2019,"falabella","prima","tv led 32"" smart hd",699,699,32,"> S/.4,500"
2019,"falabella","lg","televisor 43"" 4k uhd smart tv 43uk6200psa",1399,1399,43,"< S/.500"
2019,"falabella","sony","televisor 55"" 4k uhd smart tv xbr-55x905f la8",5499,3299,55,"< S/.500"
2019,"falabella","samsung","led uhd 4k 75"" smart tv un75ru7100gxpe serie ru7100",6999,5699,75,"> S/.4,500"
2019,"falabella","panasonic","televisor 49"" 4k uhd smart tv tc-49fx800w",3499,1999,49,"< S/.500"
2019,"falabella","sony","televisor 85"" 4k uhd smart tv xbr-85x855f la8",23499,10599,85,"< S/.500"
2019,"falabella","panasonic","tv 4k ultra hd 50"" gx500",1899,1299,50,"< S/.500"
2019,"falabella","samsung","televisor qled 75"" 4k uhd smart tv qn75q80ragxpe",14999,12999,75,"< S/.500"
2019,"falabella","samsung","led uhd 4k 43"" smart tv un43ru7100gxpe serie ru7100",1599,1199,43,"< S/.500"
2019,"falabella","lg","televisor oled 65"" 4k uhd smart tv oled65b8ssc",17999,17999,65,"< S/.500"
2019,"falabella","panasonic","televisor oled 55"" 4k uhd smart tv tc-55fz950w",7499,4999,55,"< S/.500"
2019,"falabella","aoc","televisor 32"" hd smart tv le 32s5970s",799,599,32,"> S/.4,500"
2019,"falabella","continental","televisor curvo 50"" 4k uhd smart tv celed98865",1699,1399,50,"< S/.500"
2019,"falabella","continental","televisor 65"" 4k uhd smart tv celed96965",2899,2499,65,"< S/.500"
2019,"falabella","imaco","televisor 43"" fhd led43isdbt",1199,1199,43,"< S/.500"
2019,"falabella","continental","rack tv 13"" a 41""",29,29,13,"< S/.500"
2019,"falabella","prima","televisor 39"" fhd smart tv kdl39md662ln",1079,1079,39,"< S/.500"
2019,"falabella","sony","televisor 55"" 4k uhd smart tv kd-55x755f la8",5499,2399,55,"< S/.500"
2019,"falabella","philips","televisor 58"" 4k uhd smart tv 58pud6513",2599,1699,58,"< S/.500"
2019,"falabella","daewoo","televisor led 32"" hd",599,599,32,"> S/.4,500"
2019,"falabella","ddesign","rack para tv 23"" a 46"" + cable hdmi + kit de limpieza",NA,NA,23,NA
2019,"falabella","sony","televisor 65"" 4k uhd smart tv xbr65x856f/sla8",7499,3799,65,"< S/.500"
2019,"falabella","samsung","televisor qled 65"" 4k uhd smart tv qn65q8cnagxpe",10999,5499,65,"> S/.4,500"
2019,"falabella","continental","rack con brazo tv 21"" a 42""",119,119,21,"< S/.500"
2019,"falabella","samsung","televisor qled 65"" 4k uhd smart tv qn65q80ragxpe",12999,9999,65,"> S/.4,500"
2019,"falabella","samsung","televisor 43"" fhd smart tv un43j5202agxpe",1399,999,43,"> S/.4,500"
2019,"falabella","lg","televisor oled 55"" 4k uhd smart tv oled55b8ssc",12999,12999,55,"< S/.500"
2019,"falabella","panasonic","televisor oled 65"" 4k uhd smart tv tc-65fz1000w",12999,7999,65,"> S/.4,500"
2019,"falabella","aoc","televisor 65"" 4k uhd smart tv 65 u6285",3599,1999,65,"< S/.500"
2019,"falabella","imaco","dvd port<e1>til de 9'' dvd910p negro",299,299,9,"< S/.500"
2019,"falabella","samsung","televisor qled 82"" 8k uhd smart tv qn82q900rbgxpe",39999,39999,82,"< S/.500"
2019,"falabella","samsung","televisor 82"" 4k uhd smart tv un82nu8000gxpe",18999,7999,82,"> S/.4,500"
2019,"falabella","imaco","televisor 32"" hd sintonizador led32isbt",649,649,32,"> S/.4,500"
2019,"falabella","continental","rack tv 13"" a 41""",59.9,59.9,13,"> S/.4,500"
2019,"falabella","samsung","televisor qled 65"" 4k uhd smart tv qn65q70ragxpe",9299,7999,65,"> S/.4,500"
2019,"falabella","hyundai","televisor 75"" 4k uhd smart tv hyled7501i4k",5499,2999,75,"< S/.500"
2019,"falabella","samsung","televisor 55"" 4k uhd smart tv un55nu8500gxpe",4999,3999,55,"< S/.500"
2019,"falabella","aoc","televisor 50"" 4k uhd smart tv le50u7970s",1899,1199,50,"< S/.500"
2019,"falabella","panasonic","televisor 43"" 4k uhd smart tv tc-43fx500p",1799,1799,43,"< S/.500"
2019,"falabella","sony","televisor 65"" 4k uhd smart tv kd-65x735fla8",7999,2999,65,"< S/.500"
2019,"falabella","hyundai","televisor 32"" hd hyled3236d",499,499,32,"< S/.500"
2019,"falabella","aoc","televisor 43"" fhd smart tv 43s5285",1299,899,43,"> S/.4,500"
2019,"falabella","samsung","led uhd 4k 50"" smart tv un50nu7095gxpe serie nu7095",1799,1199,50,"< S/.500"
2019,"falabella","samsung","televisor 65"" 4k uhd smart tv un65nu7090gxpe",2299,2199,65,"< S/.500"
2019,"falabella","samsung","televisor 43"" 4k uhd smart tv un43nu7090gxpe samsung",999,949,43,"> S/.4,500"
2019,"falabella","samsung","led uhd 4k 55"" smart tv un55ru7100gxpe serie ru7100",2399,1799,55,"< S/.500"
2019,"falabella","lg","televisorled 43"" fhd smart tv 43lk5400psa",1149,1149,43,"< S/.500"
2019,"falabella","lg","televisor 49"" fhd smart tv 49lk5400psa",1399,999,49,"> S/.4,500"
2019,"falabella","lg","televisor 49"" 4k uhd smart tv 49uk6200psa",1699,1699,49,"< S/.500"
2019,"falabella","lg","televisor 55"" 4k uhd smart tv 55uk6200psa",2199,2199,55,"< S/.500"
2019,"falabella","sony","televisor 55"" 4k uhd smart tv xbr55x805e/sla8",4999,2499,55,"< S/.500"
2019,"falabella","lg","televisor 65"" 4k uhd smart tv 65uk6350psc",7999,7999,65,"> S/.4,500"
2019,"falabella","samsung","led uhd 4k 65"" smart tv un65ru7100gxpe serie ru7100",3499,2799,65,"< S/.500"
2019,"falabella","lg","televisor 70"" 4k uhd smart tv 70uk6550psa",12999,12999,70,"< S/.500"
2019,"falabella","samsung","televisor 50"" 4k uhd smart tv un50nu7090gxpe",1999,1199,50,"< S/.500"
2019,"falabella","sony","televisor 49"" 4k uhd smart tv kd-49x725f la8",3199,1649,49,"< S/.500"
2019,"falabella","aoc","televisor 43"" fhd smart tv le43s5970",1299,799,43,"> S/.4,500"
2019,"falabella","lg","televisor 49"" fhd smart tv 49lk5700psc",2499,2499,49,"< S/.500"
2019,"falabella","sony","televisor 55"" 4k uhd smart tv kd-55x725f la8",3599,1899,55,"< S/.500"
2019,"falabella","samsung","televisor qled 65"" 4k uhd smart tv qn65q6fnagxpe",8999,4999,65,"< S/.500"
2019,"falabella","lg","televisor 43"" 4k uhd smart tv 43uk6300psb",2499,2499,43,"< S/.500"
2019,"falabella","samsung","led 65"" ultra hd smart tv curvo",8599,6199,65,"> S/.4,500"
2019,"falabella","panasonic","televisor 43"" fhd smart tv tc-43fs500p",1499,999,43,"> S/.4,500"
2019,"falabella","sony","televisor 48"" fhd smart tv kdl-48w655d",2199,1299,48,"< S/.500"
2019,"falabella","recco","televisor 43"" hd smart tv rled-l43d1200sm",1199,699,43,"> S/.4,500"
2019,"falabella","recco","televisor 32"" hd smart tv rled-l32d1200sm",699,499,32,"< S/.500"
2019,"falabella","panasonic","televisor 32"" hd tv tc-32fs500",999,699,32,"> S/.4,500"
2019,"falabella","aoc","televisor 24"" hd le24h1351",499,379,24,"< S/.500"
2019,"falabella","aoc","televisor 32"" hd le32m1370",699,499,32,"< S/.500"
2019,"falabella","sony","televisor 75"" 4k uhd android tv xbr-75x945e la8",17999,7999,75,"> S/.4,500"
2019,"linio","lg","tv led 4k lg 65"" 65uk6350 smart tv 65uk6...",3999,2439,65,"< S/.500"
2019,"linio","samsung","smart tv uhd 4k samsung 43"" un43nu7090g",1250,978,43,"> S/.4,500"
2019,"linio","samsung","tv led samsung 50'' 4k smart tv 50nu7100...",2499,1549,50,"< S/.500"
2019,"linio","samsung","tv led smart samsung un49j5290ag 49"" ful...",1699,1149,49,"< S/.500"
2019,"linio","samsung","tv samsung 49'' curvo 4k uhd 49nu7300 sm...",1999,1399,49,"< S/.500"
2019,"linio","lg","televisor lg led 43"" fhd smart tv 43lk54...",1149,999,43,"> S/.4,500"
2019,"linio","samsung","televisor samsung qled 49"" uhd 4k smart...",3999,2109,49,"< S/.500"
2019,"linio","samsung","tv led smart samsung 49"" un49j5290ag ful...",1699,1009,49,"< S/.500"
2019,"linio","samsung","televisor smart tv samsung 50"" uhd 4k 50...",1899,1279,50,"< S/.500"
2019,"linio","55","tv recco led 49"" hd smart tv rled-l49d16...",1699,899,49,"> S/.4,500"
2019,"linio","samsung","tv led samsung 55"" 4k smart tv 55ru7100",2615,1629,55,"< S/.500"
2019,"linio","samsung","samsung - televisor smart tv fhd 49"" 49j...",1699,1199,49,"< S/.500"
2019,"linio","samsung","tv led samsung 58"" 4k smart tv 58ru7100",1788,1788,58,"< S/.500"
2019,"linio","samsung","samsung smart tv uhd 43'' 43nu7090-negr...",1499,978.8,43,"> S/.4,500"
2019,"linio","lg","tv led 4k lg 65"" 65uk6350 smart tv ultra...",3799,2679,65,"< S/.500"
2019,"linio","lg","tv led 4k lg 65"" 65uk6350 smart tv 65uk6...",3999,2499,65,"< S/.500"
2019,"linio","lg","televisor lg led smart uhd 4k 55""nanocel...",4999,2697,55,"< S/.500"
2019,"linio","hisense","televisor hisense 55"" ultra hd 4k,smart,...",1999,1389,55,"< S/.500"
2019,"linio","aoc","tv aoc ultra hd 4k 65u6285 smart 65""",3599,2099,65,"< S/.500"
2019,"linio","lg","tv lg smart uhd 4k 60"" 60uk6200psa + mag...",2499,1918,60,"< S/.500"
2019,"linio","samsung","samsung smart tv fhd 49"" 49j5290-negro",1999,1039,49,"< S/.500"
2019,"linio","samsung","televisor led uhd 4k smart 55""samsung un...",2999,1547.9,55,"< S/.500"
2019,"linio","samsung","tv led samsung smart 32"" digital hd un32...",1050,669,32,"> S/.4,500"
2019,"linio","samsung","samsung - smart tv led uhd curved 55"" 5...",2799,1849,55,"< S/.500"
2019,"linio","samsung","samsung smart tv uhd 43'' 43nu7090-negro",1299,1049,43,"< S/.500"
2019,"linio","samsung","tv led samsung 43'' full hd wifi un43j52...",1299,949,43,"> S/.4,500"
2019,"linio","samsung","tv samsung 40"" full hd wifi un40j5290 sm...",1299,949,40,"> S/.4,500"
2019,"linio","samsung","smart tv samsung 40"" uhd 4k un40mu6103gx...",2199,1099,40,"< S/.500"
2019,"linio","samsung","tv led smart samsung un49j5290ag 49"" ful...",1420,1048.9,49,"< S/.500"
2019,"linio","samsung","televisor samsung 43"" 4k uhd smart tv 43...",1599,999,43,"> S/.4,500"
2019,"linio","samsung","samsung - televisor smart tv uhd 4k 50""...",1999,1349,50,"< S/.500"
2019,"linio","samsung","tv led samsung 43'' full hd wifi un43j52...",999,895,43,"> S/.4,500"
2019,"linio","samsung","tv led samsung 55"" 4k smart tv 55ru7100...",2499,1699,55,"< S/.500"
2019,"linio","panasonic","combo panasonic - smart tv hd 32'' tc-32...",1499,949,32,"> S/.4,500"
2019,"linio","panasonic","televisor panasonic 43"" full hd,smart tv...",1399,979,43,"> S/.4,500"
2019,"linio","lg","televisor lg smart fhd 43"" 43lk5400psa -...",999,949,43,"> S/.4,500"
2019,"linio","lg","tv lg led smart uhd 4k 49""49uk6200pla-ne...",2499,1439,49,"< S/.500"
2019,"linio","lg","televisor lg 49"" full hd,smart tv,wifi 4...",1999,1039,49,"< S/.500"
2019,"linio","lg","tv lg smart 43"" uhd 4k 43uk6200psa + con...",1143.6,1143.6,43,"< S/.500"
2019,"linio","lg","tv lg led 49"" 49lk5700 full hd smart tv",2499,1273,49,"< S/.500"
2019,"linio","aoc","tv led smart 50"" aoc le50u7970 ultra 4k...",1999,1399,50,"< S/.500"
2019,"linio","samsung","tv led 32"" samsung un32j4290 smart tv hd...",1099,699,32,"> S/.4,500"
2019,"linio","imaco","tv led imaco hd 19'' led19hd sintonizado...",499,319,19,"< S/.500"
2019,"linio","samsung","smart tv samsung 40"" uhd 4k un40mu6103gx...",1699,1099,40,"< S/.500"
2019,"linio","samsung","samsung - smart tv uhd 4k 55"" 55nu7090 +...",2199,1749,55,"< S/.500"
2019,"linio","samsung","samsung smart tv uhd 55nu7090 55''",1799,1499,55,"< S/.500"
2019,"linio","samsung","tv samsung 40"" full hd wifi un40j5290 sm...",1299,1049.9,40,"< S/.500"
2019,"linio","samsung","tv led samsung 43'' 4k smart tv 43nu7090...",2799,2199,43,"< S/.500"
2019,"linio","samsung","samsung smart tv uhd 4k 50"" 50ru7100 mod...",1999,1340,50,"< S/.500"
2019,"linio","samsung","samsung smart tv led ultra hd 4k 65"" un6...",3499,2399,65,"< S/.500"
2019,"linio","samsung","samsung - smart tv uhd 4k 55"" 55nu7090 +...",2499,1749,55,"< S/.500"
2019,"linio","samsung","samsung - televisor smart tv uhd 4k 58""...",1999,1699,58,"< S/.500"
2019,"linio","samsung","samsung - smart tv uhd 4k 55"" 55nu7090 +...",2499,1949,55,"< S/.500"
2019,"linio","83","televisor led uhd 50'' un50ru7100gxpe",1599,NA,50,NA
2019,"linio","samsung","samsung smart tv led ultra hd 4k 50"" un5...",1899,1329,50,"< S/.500"
2019,"linio","samsung","samsung smart tv uhd 43'' 43nu7090-negro",1499,1499,43,"< S/.500"
2019,"linio","samsung","samsung smart tv uhd 50"" 50ru7100",1345,1345,50,"< S/.500"
2019,"linio","samsung","samsung - televisor full hd smart 49"" un...",1450,1042,49,"< S/.500"
2019,"linio","samsung","samsung - smart tv uhd 4k 55"" 55ru7100 +...",2499,1849,55,"< S/.500"
2019,"linio","samsung","tv led samsung 55'' curvo 4k 55nu7300 +...",2999,1950,55,"< S/.500"
2019,"linio","samsung","televisor samsung led 50"" ultra hd 4k sm...",1899,1297.9,50,"< S/.500"
2019,"linio","samsung","tv led samsung 40'' smart tv full hd 40j...",1499,1099,40,"< S/.500"
2019,"linio","samsung","samsung - televisor smart tv uhd 4k 50""...",2499,1549,50,"< S/.500"
2019,"linio","samsung","samsung smart tv uhd 43'' 43nu7090-negr...",1499,978,43,"> S/.4,500"
2019,"linio","panasonic","panasonic - televisor led hd 32"" smart t...",999,799,32,"> S/.4,500"
2019,"linio","65","nex-televisor led smart tv fhd 43"" led4...",999,749,43,"> S/.4,500"
2019,"linio","lg","tv led lg 43"" smart 43uk6300psb ultra hd...",1599,1299,43,"< S/.500"
2019,"linio","lg","lg - televisor smart tv 43uk6300 uhd 43""...",2199,1349,43,"< S/.500"
2019,"linio","lg","tv led lg smart 32'' hd 32lk540bpsa wifi...",799,729,32,"> S/.4,500"
2019,"linio","lg","tv lg smart 43"" uhd 4k 43uk6200psa + con...",1399,1143.9,43,"< S/.500"
2019,"linio","lg","tv led 4k lg 65"" 65uk6350 smart tv 65uk6...",3199,2549,65,"< S/.500"
2019,"linio","lg","tv led 4k lg 65"" 65uk6350 smart tv 65uk6...",3999,3999,65,"< S/.500"
2019,"linio","lg","televisor lg smart 43'' 43lk5700 full hd...",1499,967,43,"> S/.4,500"
2019,"linio","lg","lg - televisor led smart tv uhd 4k 55"" 5...",1648,1598,55,"< S/.500"
2019,"linio","lg","tv lg smart uhd 4k 60"" 60uk6200psa + mag...",2989,1999,60,"< S/.500"
2019,"linio","lg","lg - tv monitor led 23.6"" hd - 24mt48af",699,394.8,6,"< S/.500"
2019,"linio","lg","televisor led lg smart tv uhd 55"" 55uk65...",2599,1899,55,"< S/.500"
2019,"linio","lg","tv led lg 49"" smart 49lk5400psa full hd,...",1699,1089,49,"< S/.500"
2019,"linio","lg","lg - smart tv uhd 55"" 55uk6550",2999,2999,55,"< S/.500"
2019,"linio","lg","televisor led lg smart uhd 4k 70"" 70uk6...",4599,3849,70,"< S/.500"
2019,"linio","lg","televisor lg led smart fhd 49"" 49lk5400p...",1599,999,49,"> S/.4,500"
2019,"linio","lg","lg - televisor smart uhd 4k 43"" 43uk6200...",1499,1078.9,43,"< S/.500"
2019,"linio","lg","tv lg 49"" uhd 4k smart ai lg 49uk6200 ne...",1599,1399,49,"< S/.500"
2019,"linio","lg","tv lg smart uhd 4k 60"" 60uk6200psa + mag...",2999,1949,60,"< S/.500"
2019,"linio","lg","lg - televisor smart tv 43uk6300 uhd 43""...",1599,1349,43,"< S/.500"
2019,"linio","91","televisor ultra hd jvc lt 50kb585 50""",1799,1799,50,"< S/.500"
2019,"linio","89","televisor smart led ultra hd 4k 49'' hyl...",1399,979,49,"> S/.4,500"
2019,"linio","daewoo","daewoo led tv l32t660bts - 32""- negro",899,569,32,"> S/.4,500"
2019,"linio","samsung","samsung smart tv uhd 50"" 50ru7100",1799,1265,50,"< S/.500"
2019,"linio","aoc","televisor aoc led smartv 32"" 32s5285 - n...",899,597,32,"> S/.4,500"
2019,"linio","92","tv 40"" fhd smart plano 40j5290 negro",1299,949,40,"> S/.4,500"
2019,"linio","76","smart tv recco 43"" full hd con wifi rle...",1199,799,43,"> S/.4,500"
2019,"linio","samsung","tv led smart samsung 58"" un58nu7100g ult...",2699,1749,58,"< S/.500"
2019,"linio","aoc","aoc tv led 22"" full hd - hdmi - usb mult...",449,338,22,"< S/.500"
2019,"linio","samsung","tv led samsung smart 32"" hd digital un32...",999,699,32,"> S/.4,500"
2019,"linio","daewoo","televisor daewoo hd led 32"" l32s635bks-n...",699,529,32,"> S/.4,500"
2019,"linio","135","televisor an<e1>logo 10"" tv-9210da negro",399,259,10,"< S/.500"
2019,"linio","lg","tv led lg smart 32'' hd 32lk540bpsa wifi...",978,685.9,32,"> S/.4,500"
